C,SETP.WORLD,DVD_STATIONOWNER,AEMO,PUBLIC,2017/07/08,02:15:04,0000000285202918,,0000000285202674
I,PARTICIPANT_REGISTRATION,STATIONOWNER,1,EFFECTIVEDATE,PARTICIPANTID,STATIONID,VERSIONNO,LASTCHANGED
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/08 00:00:00",ERGON,EASTCRK,1,"2013/11/07 09:02:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/08 00:00:00",EDLLFGV,CORIO,1,"2013/11/07 09:02:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/08 00:00:00",EDLLFGV,SVALE,1,"2013/11/07 09:02:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/08 00:00:00",EDLLFGV,BROOKLYN,1,"2013/11/07 09:02:02"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/08 00:00:00",EDLGRPOP,APPIN,1,"2013/11/07 09:03:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/08 00:00:00",EDLGRPOP,BERWICK,1,"2013/11/07 09:03:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/08 00:00:00",EDLGRPOP,BROADMDW,1,"2013/11/07 09:03:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/08 00:00:00",EDLGRPOP,TOWER,1,"2013/11/07 09:03:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/08 00:00:00",EDLLFGV,BROOKLYN,2,"2013/11/07 09:03:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/08 00:00:00",EDLLFGV,CORIO,2,"2013/11/07 09:03:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/08 00:00:00",EDLLFGV,SVALE,2,"2013/11/07 09:03:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/08 00:00:00",EDLLFGV,CLAYTON,2,"2013/11/07 09:03:18"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/11 00:00:00",DELTA,COLONGRA,1,"2013/11/08 12:43:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/11 00:00:00",DELTA,MM,1,"2013/11/08 12:43:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/11 00:00:00",DELTA,VP,1,"2013/11/08 12:43:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/11 00:00:00",CAPEBYRN,BWTR1,1,"2013/11/08 12:43:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/11 00:00:00",CAPEBYRN,CONDONG1,1,"2013/11/08 12:43:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2013/11/19 00:00:00",GULLENWF,GULLRGWF,1,"2013/11/18 12:56:22"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/01/01 00:00:00",PACHYDIN,THEDROP,1,"2013/12/18 09:13:41"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/01/01 00:00:00",PACHYDIN,GLENMAGG,1,"2013/12/18 09:13:41"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/01/01 00:00:00",PACHYDIN,GLENMAGG,2,"2013/12/18 09:14:30"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/01/01 00:00:00",PACHYDIN,THEDROP,2,"2013/12/18 09:14:30"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/01/01 00:00:00",PACHYDIN,EILDONPD,2,"2013/12/18 09:14:30"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/01/01 00:00:00",PACHYDIN,EILDONPD,3,"2013/12/18 09:15:13"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/01/01 00:00:00",PACHYDIN,GLENMAGG,3,"2013/12/18 09:15:13"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/01/01 00:00:00",PACHYDIN,THEDROP,3,"2013/12/18 09:15:13"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/01/01 00:00:00",PACHYDIN,WILLHOV,3,"2013/12/18 09:15:13"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/01/01 00:00:00",ENVIROGN,TERALBA,1,"2013/12/30 13:00:31"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/01/30 00:00:00",TASIRRIG,MIDLDPS,1,"2014/01/29 09:40:44"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/01/31 00:00:00",TRANSGP,AS_NSW1,1,"2014/01/30 12:28:32"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/11 00:00:00",BORAL,CULLERIN,1,"2014/02/10 14:41:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/11 00:00:00",BORAL,DAANDINE,1,"2014/02/10 14:41:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/11 00:00:00",BORAL,DDPS1,1,"2014/02/10 14:41:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/11 00:00:00",BORAL,LADBROKE,1,"2014/02/10 14:41:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/11 00:00:00",BORAL,LKBONNY1,1,"2014/02/10 14:41:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/11 00:00:00",BORAL,MORTLK,1,"2014/02/10 14:41:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/11 00:00:00",BORAL,MSTUART,1,"2014/02/10 14:41:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/11 00:00:00",BORAL,OCPS,1,"2014/02/10 14:41:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/11 00:00:00",BORAL,OSBORNE,1,"2014/02/10 14:41:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/11 00:00:00",BORAL,QUARANTN,1,"2014/02/10 14:41:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/11 00:00:00",BORAL,ROCHEDAL,1,"2014/02/10 14:41:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/11 00:00:00",BORAL,ROMA,1,"2014/02/10 14:41:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/11 00:00:00",BORAL,WHIT1,1,"2014/02/10 14:41:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/11 00:00:00",BORAL,WONWP,1,"2014/02/10 14:41:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/11 00:00:00",BORAL,LONGFORD,1,"2014/02/10 14:41:36"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/15 00:00:00",EDLLFGN,GRANGEAV,1,"2014/02/14 09:01:53"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/15 00:00:00",EDLLFGN,JACKSGUL,1,"2014/02/14 09:01:53"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/15 00:00:00",EDLLFGN,LUCAS2S2,1,"2014/02/14 09:01:53"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/02/15 00:00:00",EDLLFGN,EASTCRK,1,"2014/02/14 09:01:53"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/04/09 00:00:00",EEQGEN,BARCALDN,1,"2014/04/04 15:56:46"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/05/06 00:00:00",FRVROYAL,ROYALLA,1,"2014/05/05 10:49:28"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/05/29 00:00:00",DELTA,COLONGRA,1,"2014/05/28 12:42:01"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/05/29 00:00:00",DELTA,VP,1,"2014/05/28 12:42:01"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/11 00:00:00",NEWGRWF,GULLRGWF,1,"2014/07/10 17:17:11"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/18 00:00:00",GSPOWER,BURRIN,1,"2014/07/17 11:50:38"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/18 00:00:00",GSPOWER,HUMENSW,1,"2014/07/17 11:50:38"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/18 00:00:00",GSPOWER,HUMEV,1,"2014/07/17 11:50:38"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/18 00:00:00",GSPOWER,KEEPIT,1,"2014/07/17 11:50:38"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/18 00:00:00",GREENSP,BROWNMT,1,"2014/07/17 11:50:38"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,AGLNOW1,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,AGLSOM,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,BAPS,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,BDONGHYD,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,CLOVER,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,COPTNHYD,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,DARTM,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,EILDON,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,GLBWNHYD,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,ICSM,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,MCKAY,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,MORANBAH,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,OAKEY,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,PINDARI,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,RUBICON,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,SUNCOAST,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,WKIEWA,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,WPWF,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,WYANGALA,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,WYANGALB,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,YABULU,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,YWNGAHYD,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/07/25 00:00:00",SOUTHHYD,WOYWOY,1,"2014/07/24 10:39:00"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/01 00:00:00",SECV,PORTLAND,1,"2014/07/28 10:23:04"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/01 00:00:00",SECV,VICSMLT,1,"2014/07/28 10:23:04"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/01 00:00:00",ALCOA,APS,1,"2014/07/28 10:23:04"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/05 00:00:00",NARRABRI,WILGAPK,1,"2014/08/04 10:32:11"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/05 00:00:00",NARRABRI,WILGAPKB,1,"2014/08/04 10:32:11"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/05 00:00:00",EDLGRPOP,APPIN,1,"2014/08/04 10:33:29"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/05 00:00:00",EDLGRPOP,BERWICK,1,"2014/08/04 10:33:29"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/05 00:00:00",EDLGRPOP,TOWER,1,"2014/08/04 10:33:29"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/05 00:00:00",EDLLFGV,BROOKLYN,1,"2014/08/04 10:33:29"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/05 00:00:00",EDLLFGV,CLAYTON,1,"2014/08/04 10:33:29"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/05 00:00:00",EDLLFGV,CORIO,1,"2014/08/04 10:33:29"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/05 00:00:00",EDLLFGV,SVALE,1,"2014/08/04 10:33:29"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/05 00:00:00",EDLLFGV,BROADMDW,1,"2014/08/04 10:33:29"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,AGLNOW1,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,AGLSOM,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,BAPS,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,BDONGHYD,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,CLOVER,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,COPTNHYD,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,DARTM,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,EILDON,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,GLBWNHYD,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,ICSM,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,MCKAY,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,MORANBAH,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,OAKEY,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,PINDARI,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,RUBICON,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,SUNCOAST,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,WKIEWA,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,WOYWOY,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,WPWF,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,WYANGALA,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,WYANGALB,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,YABULU,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,YWNGAHYD,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/26 00:00:00",SOUTHHYD,KINCUMB,1,"2014/08/25 11:03:37"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/08/29 00:00:00",BOCOROCK,BOCOROCK,1,"2014/08/28 16:26:42"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/12/11 00:00:00",TARALGA,TARALGA,1,"2014/12/10 09:34:54"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/12/16 00:00:00",SOUTHYD2,BLUFF,1,"2014/12/15 09:43:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/12/16 00:00:00",SOUTHYD2,HALLWF,1,"2014/12/15 09:43:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/12/16 00:00:00",SOUTHYD2,HALLWF2,1,"2014/12/15 09:43:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/12/16 00:00:00",SOUTHYD2,MACARTH,1,"2014/12/15 09:43:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/12/16 00:00:00",SOUTHYD2,NBHWF,1,"2014/12/15 09:43:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/12/16 00:00:00",SOUTHYD2,OAKLAND,1,"2014/12/15 09:43:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2014/12/16 00:00:00",SOUTHYD2,NYNGAN,1,"2014/12/15 09:43:12"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,AGLNOW1,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,AGLSOM,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,BAPS,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,BDONGHYD,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,CLOVER,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,COPTNHYD,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,DARTM,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,EILDON,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,GLBWNHYD,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,ICSM,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,KINCUMB,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,MCKAY,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,MORANBAH,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,PINDARI,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,RUBICON,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,SUNCOAST,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,WKIEWA,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,WOYWOY,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,WPWF,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,WYANGALA,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,WYANGALB,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,YABULU,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,YWNGAHYD,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",ERMPOWER,OAKEY,1,"2014/12/15 11:26:09"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,AGLNOW1,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,AGLSOM,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,BAPS,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,BDONGHYD,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,CLOVER,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,COPTNHYD,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,DARTM,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,EILDON,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,GLBWNHYD,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,ICSM,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,KINCUMB,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,MCKAY,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,MORANBAH,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,PINDARI,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,RUBICON,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,SUNCOAST,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,WKIEWA,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,WOYWOY,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,WPWF,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,YABULU,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",SOUTHHYD,YWNGAHYD,2,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",HYDROPWR,WYANGALA,1,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/01 00:00:00",HYDROPWR,WYANGALB,1,"2014/12/30 13:24:52"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/05 00:00:00",ALSAWCAI,BOLIVAR,1,"2014/12/30 16:28:33"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/01/29 00:00:00",ALNTBHWF,BHWF,1,"2015/01/28 13:12:10"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",DELTA,VP,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,JNDSHPS,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,JOUNAMA,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,LNGS,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,MURRAY,1,"2015/01/30 13:56:58"
D,PARTICIPANT_REGISTRATION,STATIONOWNER,1,"2015/02/02 00:00:00",SNOWY,MURRAY1,1,"2015/01/30 13:56:58"
